Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,DepthMin,DepthMax,Biovol,BiovolGony,NspeciesPhytoplankton,PropCyanobacteria,TrophicPlanktonIndex,PhytoplanktonTrophicIndex
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2002-08-21,,SLU,0.5,0.00,1.00,12.323,0.104,11,,,0.049
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2003-08-20,,SLU,0.5,0.00,1.00,8.564,0.599,13,0.01228,,0.033
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2004-08-18,,SLU,0.5,0.00,1.00,4.969,3.059,12,,,-0.023
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2005-08-24,,SLU,0.5,0.00,1.00,14.76,0.461,12,,,0.049
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2006-08-22,,SLU,0.5,0.00,1.00,0.743,0.425,15,,,-0.231
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2007-08-22,,SLU,0.5,0.00,1.00,8.366,2.613,7,,,0.009
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2008-08-20,,SLU,0.5,0.00,1.00,4.625,4.356,8,,,-0.094
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2009-08-18,,SLU,0.5,0.00,1.00,3.758,0.422,17,0.00147,2.737,-0.797
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2010-08-17,,SLU,0.5,0.00,1.00,2.764,0.02,17,0.00063,,-0.835
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2011-08-16,,SLU,0.5,0.00,1.00,9.499,0,14,0.00036,,-0.368
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2012-08-20,,SLU,0.5,0.00,1.00,7.779,0.741,16,0.00018,,0.044
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2013-08-14,,SLU,0.5,0.00,1.00,0.748,0.608,11,,,-0.185
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2014-08-18,,SLU,0.5,0.00,1.00,4.502,0.066,13,,,-0.619
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2015-08-18,,SLU,0.5,0.00,1.00,0.363,0.242,11,,,-0.218
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2016-08-17,,SLU,0.5,0.00,1.00,3.577,0.404,14,,,-0.285
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2017-08-17,,SLU,0.5,0.00,1.00,2.366,0.192,13,,,-0.351
WA87259643,SE629570-135470,Rammsjön,Rammsjön,,,2018-08-22,,SLU,0.5,0.00,1.00,2.02,0,14,0.00035,,-0.407
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2002-08-12,,SLU,3,0.00,6.00,0.118,0,23,,-1.099,-0.883
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2003-08-12,,SLU,3,0.00,6.00,0.431,0.001,21,,-1.013,-0.911
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2004-08-09,,SLU,3,0.00,6.00,1.852,0.784,25,,-1.032,-0.544
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2005-08-17,,SLU,3,0.00,6.00,0.652,0,26,0.83548,-1.998,-1.117
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2006-08-15,,SLU,3,0.00,6.00,0.455,0,21,0.50283,-1.65,-0.981
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2007-08-15,,SLU,3,0.00,6.00,0.077,0.002,26,0.00255,-2.268,-0.31
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2008-08-12,,SLU,3,0.00,6.00,0.099,0.016,25,0.13766,-1.903,-0.449
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2009-08-11,,SLU,3,0.00,6.00,0.423,0.138,20,0.22103,-2.064,-0.594
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2010-08-17,,SLU,3,0.00,6.00,1.777,1.361,17,0.00912,-1.061,-0.228
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2011-08-17,,SLU,3,0.00,6.00,0.642,0.263,22,0.40328,-2.008,-0.625
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2012-08-16,,SLU,3,0.00,6.00,0.981,0.383,18,0.01409,-1.035,-0.464
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2013-08-12,,SLU,3,0.00,6.00,0.947,0.722,26,0.00096,-1.873,-0.119
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2014-08-14,,SLU,3,0.00,6.00,0.633,0.271,27,0.01275,-0.899,-0.501
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2015-08-18,,SLU,3,0.00,6.00,1.632,1.225,27,0.01642,-1.114,-0.262
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2016-08-16,,SLU,3,0.00,6.00,1.127,0.722,23,0.00121,-1.193,-0.286
WA89076362,SE638665-129243,Lilla Öresjön,Lilla Öresjön,,,2017-08-15,,SLU,3,0.00,6.00,3.406,1.719,27,0.0001,-1.355,-0.472
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2002-08-20,,SLU,2,0.00,4.00,13.784,0,55,0.87781,2.529,1.317
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2003-08-26,,SLU,2,0.00,4.00,10.329,2.898,67,0.41869,2.39,0.636
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2004-08-19,,SLU,2,0.00,4.00,6.384,0,47,0.81368,2.564,0.888
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2005-08-30,,SLU,2,0.00,4.00,8.409,0.03,69,0.61239,2.079,0.745
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2006-08-22,,SLU,2,0.00,4.00,10.448,0,61,0.79413,2.097,0.955
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2007-08-28,,SLU,2,0.00,4.00,3.719,0.037,56,0.0809,2.402,0.524
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2008-08-28,,SLU,2,0.00,4.00,4.248,0.489,70,0.13536,1.996,0.21
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2009-08-26,,SLU,2,0.00,4.00,11.956,6.834,90,0.12894,2.1,0.185
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2010-08-19,,SLU,2,0.00,4.00,5.047,0.397,76,0.45875,1.911,0.304
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2011-08-22,,SLU,2,0.00,4.00,6.854,0,46,0.79693,2.737,1.333
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2012-08-21,,SLU,2,0.00,4.00,3.189,1.019,37,0.35161,2.003,0.283
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2013-08-13,,SLU,2,0.00,4.00,14.016,0,61,0.89111,2.003,0.926
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2014-08-18,,SLU,2,0.00,4.00,6.176,1.106,61,0.23293,1.269,0.416
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2015-08-18,,SLU,2,0.00,4.00,5.83,0.186,67,0.64135,1.987,0.783
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2016-08-31,,SLU,2,0.00,4.00,1.794,1.036,29,0.00049,0.898,-0.058
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2017-08-16,,SLU,2,0.00,4.00,3.221,0,53,0.34491,2.04,0.536
WA62848185,SE659105-133982,Överudssjön,Överudssjön,,,2018-08-14,,SLU,2,0.00,4.00,15.564,0.029,60,0.6962,2.536,1.001
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2002-08-13,,SLU,3,0.00,6.00,0.807,0.095,67,0.29836,1.546,0.25
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2003-08-11,,SLU,3,0.00,6.00,0.292,0,56,0.20501,0.175,-0.168
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2004-08-24,,SLU,3,0.00,6.00,0.376,0,66,0.38489,1.307,0.194
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2005-08-22,,SLU,3,0.00,6.00,0.262,0,48,0.19716,0.654,-0.376
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2006-08-28,,SLU,3,0.00,6.00,0.626,0,54,0.29583,0.922,0.072
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2007-08-23,,SLU,3,0.00,6.00,0.521,0.072,71,0.08367,0.509,-0.02
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2008-08-19,,SLU,3,0.00,6.00,0.387,0.004,61,0.36429,0.976,0.052
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2009-08-08,,SLU,2,0.00,4.00,0.413,0.038,52,0.25594,1.34,-0.144
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2010-08-17,,SLU,1,0.00,2.00,0.589,0,67,0.10332,0.644,-0.507
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2013-08-12,,SLU,3,0.00,6.00,0.843,0.002,56,0.14766,0.513,-0.454
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2014-08-06,,SLU,3,0.00,6.00,0.54,0.027,55,0.2386,0.584,-0.083
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2015-08-04,,SLU,3,0.00,6.00,0.76,0.066,49,0.14334,-0.291,-0.354
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2016-08-15,,SLU,3,0.00,6.00,0.426,0.004,61,0.23126,1.218,-0.063
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2017-08-17,,SLU,3,0.00,6.00,0.515,0.002,58,0.09528,-0.522,-0.37
WA84246238,SE656206-159170,N. Yngern,N. Yngern,,,2018-08-06,,SLU,3,0.00,6.00,0.722,0,48,0.07009,-1.419,-0.532
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2002-06-17,,SLU,2,0.00,4.00,0.601,0,44,0.08421,,-0.571
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2002-07-16,,SLU,2,0.00,4.00,0.58,0,33,0.20564,-1.804,-0.789
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2002-08-13,,SLU,2,0.00,4.00,0.53,0,41,0.17472,-1.687,-0.813
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2002-09-16,,SLU,2,0.00,4.00,0.541,0,35,0.13287,,-0.62
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2003-06-16,,SLU,2,0.00,4.00,0.469,0,42,0.03059,,-0.535
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2003-07-07,,SLU,2,0.00,4.00,0.518,0,40,0.13711,-1.575,-0.685
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2003-08-11,,SLU,2,0.00,4.00,0.581,0,43,0.11051,-1.478,-0.919
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2003-09-08,,SLU,2,0.00,4.00,0.482,0,39,0.18452,,-0.691
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2004-06-14,,SLU,2,0.00,4.00,0.414,0,30,0.02594,,-0.718
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2004-07-13,,SLU,2,0.00,4.00,0.531,0,40,0.11075,-1.655,-0.735
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2004-08-24,,SLU,2,0.00,4.00,0.585,0,46,0.34756,-1.835,-0.934
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2004-09-07,,SLU,2,0.00,4.00,0.335,0,47,0.07557,,-0.682
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2005-06-27,,SLU,2,0.00,4.00,0.487,0,32,0.02415,,-0.673
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2005-07-19,,SLU,2,0.00,4.00,0.456,0,35,0.25878,-1.858,-0.848
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2005-08-22,,SLU,2,0.00,4.00,0.809,0,47,0.07222,-2.254,-0.73
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2005-09-13,,SLU,2,0.00,4.00,0.568,0,44,0.11149,,-0.596
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2006-06-14,,SLU,2,0.00,4.00,0.47,0,39,0.04925,,-0.829
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2006-07-18,,SLU,2,0.00,4.00,0.606,0,38,0.2105,-1.754,-0.834
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2006-08-28,,SLU,2,0.00,4.00,1.617,0,47,0.02465,-1.992,-0.8
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2006-09-24,,SLU,2,0.00,4.00,0.336,0,45,0.05921,,-0.782
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2007-07-18,,SLU,2,0.00,4.00,0.774,0,46,0.01864,-1.736,-0.753
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2007-08-23,,SLU,2,0.00,4.00,0.465,0,47,0.04996,-1.644,-0.64
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2008-07-22,,SLU,2,0.00,4.00,0.807,0,44,0.10516,-1.478,-0.762
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2008-08-19,,SLU,2,0.00,4.00,0.497,0,46,0.14497,-1.87,-0.729
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2009-07-07,,SLU,2,0.00,4.00,0.586,0,52,0.22921,-1.598,-0.885
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2009-08-08,,SLU,2,0.00,4.00,0.388,0,54,0.10192,-1.478,-0.786
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2010-07-20,,SLU,2,0.00,4.00,0.488,0,46,0.06693,-1.754,-0.615
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2010-08-17,,SLU,2,0.00,4.00,0.6,0,45,0.0711,-1.875,-0.581
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2011-07-04,,SLU,2,0.00,4.00,0.468,0,41,0.4023,-1.833,-0.959
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2011-08-07,,SLU,2,0.00,4.00,0.361,0,51,0.09962,-1.427,-0.624
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2012-07-17,,SLU,2,0.00,4.00,0.5,0,61,0.26697,-1.104,-0.637
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2012-08-08,,SLU,2,0.00,4.00,0.543,0,58,0.04347,-1.069,-0.591
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2013-07-16,,SLU,2,0.00,4.00,0.563,0,34,0.42043,-1.889,-0.908
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2013-08-12,,SLU,2,0.00,4.00,0.769,0,46,0.36833,-1.935,-0.915
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2014-07-14,,SLU,2,0.00,4.00,0.839,0.013,51,0.14677,-1.708,-0.737
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2014-08-12,,SLU,2,0.00,4.00,0.661,0,43,0.19291,-1.589,-0.781
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2015-07-15,,SLU,2,0.00,4.00,0.74,0,37,0.156,-1.952,-0.818
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2015-08-05,,SLU,2,0.00,4.00,0.541,0,53,0.1004,-1.856,-0.814
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2016-07-13,,SLU,2,0.00,4.00,0.431,0,43,0.04916,-1.745,-0.899
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2016-08-15,,SLU,2,0.00,4.00,0.636,0,37,0.26104,-1.361,-0.711
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2017-07-11,,SLU,2,0.00,4.00,0.679,0,37,0.04063,-2.028,-0.857
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2017-08-17,,SLU,2,0.00,4.00,0.555,0,44,0.11414,-1.884,-0.901
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2018-07-09,,SLU,2,0.00,4.00,0.562,0,38,0.02139,-1.45,-0.786
WA98720344,SE655587-158869,Stora Envättern,Stora Envättern,,,2018-08-06,,SLU,2,0.00,4.00,0.653,0,46,0.15063,-1.311,-0.52
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2002-08-19,,SLU,1,0.00,2.00,0.161,0,12,,-1.017,-0.509
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2003-08-18,,SLU,1,0.00,2.00,0.125,0,12,,,-0.188
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2004-08-16,,SLU,1,0.00,2.00,0.284,0,19,0.00197,-1.139,-0.707
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2005-08-22,,SLU,1,0.00,2.00,0.046,0,13,,-1.795,-0.707
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2006-08-23,,SLU,1,0.00,2.00,0.421,0,15,0.00143,,-0.351
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2007-08-21,,SLU,1,0.00,2.00,0.155,0,18,,-1.856,-0.598
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2008-08-21,,SLU,1,0.00,2.00,0.227,0,16,,-1.028,-0.91
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2009-08-19,,SLU,1,0.00,2.00,0.097,0,20,,-1.065,-0.945
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2010-08-19,,SLU,1,0.00,2.00,0.131,0,15,,,-0.421
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2011-08-17,,SLU,1,0.00,2.00,5.614,5.486,31,0.00053,-1.285,-0.076
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2012-08-21,,SLU,1,0.00,2.00,0.31,0.001,22,,-1.565,-0.121
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2013-08-12,,SLU,1,0.00,2.00,0.224,0,16,0.05642,-1.701,-0.014
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2014-08-20,,SLU,1,0.00,2.00,0.277,0,16,0.00025,-1.218,-0.643
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2015-08-15,,SLU,1,0.00,2.00,0.22,0,30,0.01776,-1.486,-0.88
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2016-08-16,,SLU,1,0.00,2.00,0.316,0,16,0.00114,-1.374,-1.053
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2017-08-15,,SLU,1,0.00,2.00,0.769,0,26,0.00037,-1.106,-0.891
WA78510341,SE632515-146675,Hjärtsjön,Hjärtsjön,,,2018-08-20,,SLU,1,0.00,2.00,0.643,0,14,0.21201,-1.969,-1.034
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2002-06-10,,SLU,3,0.00,6.00,0.956,0,35,0.01946,,-0.326
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2002-07-09,,SLU,3,0.00,6.00,0.954,0,35,0.04279,-1.272,-0.424
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2002-08-20,,SLU,3,0.00,6.00,1.308,0,38,0.00423,-1.595,-0.782
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2002-09-19,,SLU,3,0.00,6.00,1.404,1.123,31,,,-0.121
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2003-06-17,,SLU,3,0.00,6.00,0.55,0.004,19,0.03943,,-0.09
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2003-07-14,,SLU,3,0.00,6.00,0.711,0,29,0.00636,-1.418,-0.104
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2003-08-19,,SLU,3,0.00,6.00,0.775,0,29,0.00778,-0.295,-0.352
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2003-09-18,,SLU,3,0.00,6.00,0.444,0,33,0.0363,,-0.315
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2004-06-17,,SLU,3,0.00,6.00,0.262,0,20,,,-0.414
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2004-07-13,,SLU,3,0.00,6.00,0.326,0,25,0.06708,-1.193,-0.289
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2004-08-17,,SLU,3,0.00,6.00,0.657,0,26,0.04443,-0.783,0.01
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2004-09-14,,SLU,3,0.00,6.00,0.231,0,25,0.09558,,-0.443
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2005-06-16,,SLU,3,0.00,6.00,0.226,0,25,0.05068,,-0.401
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2005-07-20,,SLU,3,0.00,6.00,0.342,0,32,0.05562,-0.645,-0.285
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2005-08-23,,SLU,3,0.00,6.00,0.28,0,38,0.09003,-0.726,-0.408
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2005-09-14,,SLU,3,0.00,6.00,0.463,0,29,0.07099,,-0.223
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2006-06-19,,SLU,3,0.00,6.00,0.702,0,24,0.1645,,-0.325
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2006-07-18,,SLU,3,0.00,6.00,0.314,0,41,0.192,-1.529,-0.621
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2006-08-20,,SLU,3,0.00,6.00,0.361,0,27,0.13366,-0.993,-0.331
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2006-09-12,,SLU,3,0.00,6.00,0.542,0,34,0.016,,0.562
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2007-07-16,,SLU,3,0.00,6.00,0.615,0,36,0.09936,-1.456,-0.466
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2007-08-20,,SLU,3,0.00,6.00,0.553,0,35,0.07074,-0.66,-0.057
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2008-07-15,,SLU,3,0.00,6.00,0.589,0,35,0.00375,-1.557,-0.23
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2008-08-19,,SLU,3,0.00,6.00,0.689,0,40,0.045,-0.449,-0.129
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2009-07-13,,SLU,3,0.00,6.00,0.508,0,34,0.11326,-0.972,-0.154
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2009-08-17,,SLU,3,0.00,6.00,0.527,0,35,0.12191,-1.338,-0.149
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2010-07-20,,SLU,3,0.00,6.00,0.482,0,32,0.10863,-1.214,-0.402
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2010-08-18,,SLU,3,0.00,6.00,0.653,0,38,0.15082,0.175,-0.389
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2011-07-19,,SLU,3,0.00,6.00,0.551,0,48,0.18105,-0.362,-0.068
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2011-08-15,,SLU,3,0.00,6.00,0.398,0,59,0.33061,0.493,0.168
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2012-07-16,,SLU,3,0.00,6.00,0.917,0,47,0.15566,-0.039,-0.335
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2012-08-21,,SLU,3,0.00,6.00,0.956,0,59,0.11348,0.983,-0.728
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2013-07-16,,SLU,3,0.00,6.00,0.42,0,43,0.22273,-0.596,-0.499
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2013-08-15,,SLU,3,0.00,6.00,0.53,0,33,0.13377,0.523,-0.463
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2014-07-17,,SLU,3,0.00,6.00,1.433,0.068,54,0.03114,-1.833,-0.603
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2014-08-21,,SLU,3,0.00,6.00,4.267,3.795,42,0.01126,-0.125,-0.119
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2015-07-20,,SLU,3,0.00,6.00,0.879,0.16,38,0.02941,-1.749,-0.45
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2015-08-19,,SLU,3,0.00,6.00,0.389,0,46,0.06527,-0.539,-0.505
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2016-07-19,,SLU,3,0.00,6.00,0.656,0.09,46,0.04338,-1.207,-0.37
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2016-08-15,,SLU,3,0.00,6.00,0.602,0,46,0.02394,-0.419,-0.155
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2017-07-17,,SLU,3,0.00,6.00,0.446,0.017,46,0.04669,-1.775,-0.747
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2017-08-17,,SLU,3,0.00,6.00,0.897,0.206,46,0.02766,-1.534,-0.435
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2018-07-16,,SLU,3,0.00,6.00,0.785,0.111,52,0.10141,0.18,-0.28
WA60899891,SE633025-142267,Fiolen,Fiolen,,,2018-08-23,,SLU,3,0.00,6.00,1.003,0.03,50,0.03752,2.116,0.118
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2008-08-19,,SLU,1,0.00,2.00,0.53,0.17,34,0.03658,0.74,0.059
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2009-08-17,,SLU,1,0.00,2.00,2.471,2.397,30,0.00024,0.619,-0.072
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2010-08-10,,SLU,1,0.00,2.00,10.717,10.408,35,0.00025,1.42,-0.061
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2011-08-15,,SLU,1,0.00,2.00,5.048,4.87,31,0.00023,0.477,-0.078
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2012-08-21,,SLU,1,0.00,2.00,1.333,1.165,27,,-0.213,-0.126
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2013-08-13,,SLU,1,0.00,2.00,11.153,11,32,0.00014,-0.956,-0.073
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2014-08-19,,SLU,1,0.00,2.00,1.454,1.099,32,0.00024,1.271,-0.157
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2015-08-19,,SLU,1,0.00,2.00,0.84,0.622,34,0.00338,-0.728,-0.177
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2016-08-15,,SLU,1,0.00,2.00,1.018,0.444,27,0.01182,2.239,0.019
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2017-08-14,,SLU,1,0.00,2.00,1.09,0.144,33,0.01201,1.271,-0.138
WA54145176,SE633738-142203,Stora Skärsjön,Stora Skärsjön,,,2018-08-23,,SLU,1,0.00,2.00,1.81,0.092,42,0.11353,-1.957,-0.205
WA93641753,SE631360-146750,Storasjö,Storasjö,,,2002-08-19,,SLU,1,0.00,2.00,13.117,12.367,32,,-1.037,-0.09
WA93641753,SE631360-146750,Storasjö,Storasjö,,,2003-08-18,,SLU,1,0.00,2.00,2.101,1.469,26,0.00118,-1.276,-0.313
WA93641753,SE631360-146750,Storasjö,Storasjö,,,2004-08-16,,SLU,1,0.00,2.00,1.142,0.894,22,0.00014,,-0.155
